X,Y,Z
9.90681,5.03703,0
9.90801,5.03058,0
9.9092,5.02412,0
9.91039,5.01767,0
9.91157,5.0112,0
9.91274,5.00473,0
9.9139,4.99825,0
9.91506,4.99177,0
9.91621,4.98529,0
9.91735,4.97879,0
9.91848,4.9723,0
9.91961,4.9658,0
9.92072,4.95929,0
9.92183,4.95278,0
9.92293,4.94626,0
9.92403,4.93974,0
9.92511,4.93321,0
9.92619,4.92668,0
9.92726,4.92014,0
9.92832,4.9136,0
9.92938,4.90705,0
9.93043,4.9005,0
9.93147,4.89395,0
9.9325,4.88739,0
9.93352,4.88083,0
9.93454,4.87425,0
9.93554,4.86768,0
9.93655,4.8611,0
9.93754,4.85452,0
9.93852,4.84793,0
9.9395,4.84134,0
9.94047,4.83474,0
9.94143,4.82814,0
9.94238,4.82154,0
9.94333,4.81493,0
9.94427,4.80831,0
9.9452,4.8017,0
9.94612,4.79507,0
9.94703,4.78845,0
9.94794,4.78181,0
9.94884,4.77518,0
9.94973,4.76854,0
9.95062,4.7619,0
9.95149,4.75525,0
9.95236,4.7486,0
9.95322,4.74195,0
9.95407,4.73531,0
9.95492,4.72862,0
9.95575,4.72196,0
9.95658,4.71529,0
9.9574,4.70862,0
9.95822,4.70194,0
9.95902,4.69526,0
9.95982,4.68858,0
9.96061,4.68188,0
9.96139,4.67519,0
9.96217,4.6685,0
9.96293,4.66179,0
9.96369,4.6551,0
9.96444,4.64839,0
9.96518,4.64168,0
9.96592,4.63497,0
9.96665,4.62825,0
9.96737,4.62153,0
9.96808,4.61481,0
9.96878,4.60808,0
9.96948,4.60136,0
9.97017,4.59462,0
9.97085,4.58789,0
9.97152,4.58115,0
9.97218,4.57442,0
9.97284,4.56766,0
9.97349,4.56092,0
9.97413,4.55417,0
9.97476,4.54741,0
9.97539,4.54066,0
9.97601,4.5339,0
9.97662,4.52714,0
9.97722,4.52037,0
9.97781,4.5136,0
9.9784,4.50684,0
9.97898,4.50006,0
9.97955,4.49329,0
9.98011,4.48651,0
9.98067,4.47973,0
9.98121,4.47295,0
9.98175,4.46616,0
9.98228,4.45937,0
9.98281,4.45258,0
9.98332,4.44579,0
9.98383,4.439,0
9.98433,4.43219,0
9.98482,4.4254,0
9.98531,4.4186,0
9.98578,4.41179,0
9.98625,4.40499,0
9.98671,4.39817,0
9.98717,4.39137,0
9.98761,4.38456,0
9.98805,4.37774,0
9.98848,4.37093,0
9.9889,4.36411,0
9.98931,4.35729,0
9.98972,4.35047,0
9.99012,4.34364,0
9.99051,4.33682,0
9.99089,4.32999,0
9.99127,4.32316,0
9.99163,4.31633,0
9.99199,4.30948,0
9.99234,4.30266,0
9.99269,4.29583,0
9.99302,4.28899,0
9.99335,4.28215,0
9.99367,4.27531,0
9.99398,4.26847,0
9.99428,4.26162,0
9.99458,4.25478,0
9.99487,4.24793,0
9.99515,4.24109,0
9.99542,4.23424,0
9.99568,4.22739,0
9.99594,4.22054,0
9.99619,4.21369,0
9.99643,4.20683,0
9.99666,4.19998,0
9.99689,4.19312,0
9.99711,4.18627,0
9.99731,4.17941,0
9.99752,4.17255,0
9.99771,4.16569,0
9.9979,4.15883,0
9.99807,4.15197,0
9.99824,4.14511,0
9.99841,4.13825,0
9.99856,4.13139,0
9.99871,4.12454,0
9.99885,4.11766,0
9.99898,4.11079,0
9.9991,4.10393,0
9.99922,4.09706,0
9.99932,4.09019,0
9.99942,4.08333,0
9.99951,4.07646,0
9.9996,4.06959,0
9.99967,4.06272,0
9.99974,4.05586,0
9.9998,4.04899,0
9.99985,4.04211,0
9.9999,4.03525,0
9.99993,4.02838,0
9.99996,4.02151,0
9.99998,4.01464,0
10,4.00777,0
10,4.0009,0
10,3.99403,0
9.99999,3.98716,0
9.99997,3.98029,0
9.99994,3.97342,0
9.99991,3.96655,0
9.99986,3.95968,0
9.99981,3.95281,0
9.99976,3.94594,0
9.99969,3.93907,0
9.99962,3.9322,0
9.99954,3.92533,0
9.99945,3.91847,0
9.99935,3.9116,0
9.99924,3.90473,0
9.99913,3.89787,0
9.99901,3.891,0
9.99888,3.88414,0
9.99874,3.87727,0
9.9986,3.87041,0
9.99845,3.86354,0
9.99829,3.85668,0
9.99812,3.84982,0
9.99794,3.84296,0
9.99776,3.8361,0
9.99757,3.82924,0
9.99737,3.82238,0
9.99716,3.81552,0
9.99695,3.80867,0
9.99672,3.80181,0
9.99649,3.79496,0
9.99625,3.7881,0
9.99601,3.78125,0
9.99575,3.7744,0
9.99549,3.76755,0
9.99522,3.7607,0
9.99494,3.75385,0
9.99465,3.74701,0
9.99436,3.74016,0
9.99406,3.73332,0
9.99375,3.72648,0
9.99343,3.71964,0
9.99311,3.71281,0
9.99277,3.70596,0
9.99243,3.69912,0
9.99208,3.69229,0
9.99173,3.68545,0
9.99136,3.67863,0
9.99099,3.67179,0
9.99061,3.66497,0
9.99022,3.65814,0
9.98983,3.65131,0
9.98942,3.6445,0
9.98901,3.63767,0
9.98859,3.63087,0
9.98816,3.62404,0
9.98773,3.61722,0
9.98728,3.61041,0
9.98683,3.6036,0
9.98637,3.59679,0
9.98591,3.58998,0
9.98543,3.58318,0
9.98495,3.57638,0
9.98446,3.56958,0
9.98396,3.56278,0
9.98346,3.55598,0
9.98294,3.54919,0
9.98242,3.5424,0
9.98189,3.53561,0
9.98135,3.52883,0
9.98081,3.52204,0
9.98026,3.51526,0
9.9797,3.5085,0
9.97913,3.50171,0
9.97855,3.49493,0
9.97797,3.48816,0
9.97738,3.4814,0
9.97678,3.47463,0
9.97617,3.46787,0
9.97555,3.46111,0
9.97493,3.45435,0
9.9743,3.4476,0
9.97366,3.44085,0
9.97301,3.4341,0
9.97236,3.42735,0
9.97169,3.42061,0
9.97102,3.41387,0
9.97034,3.40714,0
9.96966,3.4004,0
9.96896,3.39367,0
9.96826,3.38695,0
9.96755,3.38022,0
9.96684,3.3735,0
9.96611,3.36679,0
9.96538,3.36007,0
9.96464,3.35336,0
9.96389,3.34666,0
9.96313,3.33995,0
9.96237,3.33326,0
9.96159,3.32656,0
9.96081,3.31986,0
9.96003,3.31317,0
9.95923,3.30649,0
9.95843,3.29981,0
9.95762,3.29313,0
9.9568,3.28645,0
9.95597,3.27978,0
9.95514,3.27311,0
9.95429,3.26645,0
9.95345,3.25981,0
9.95259,3.25314,0
9.95172,3.24649,0
9.95085,3.23983,0
9.94996,3.23319,0
9.94907,3.22655,0
9.94818,3.21991,0
9.94727,3.21329,0
9.94636,3.20666,0
9.94544,3.20003,0
9.94451,3.19342,0
9.94358,3.1868,0
9.94263,3.18019,0
9.94168,3.17358,0
9.94072,3.16699,0
9.93975,3.16039,0
9.93878,3.15379,0
9.9378,3.1472,0
9.9368,3.14062,0
9.93581,3.13404,0
9.9348,3.12746,0
9.93379,3.12089,0
9.93277,3.11433,0
9.93174,3.10776,0
9.9307,3.10121,0
9.92965,3.09465,0
9.9286,3.08811,0
9.92754,3.08157,0
9.92647,3.07503,0
9.9254,3.0685,0
9.92431,3.06197,0
9.92322,3.05545,0
9.92212,3.04893,0
9.92101,3.04241,0
9.9199,3.03589,0
9.91878,3.0294,0
9.91765,3.02291,0
9.91651,3.01641,0
9.91536,3.00992,0
9.91421,3.00344,0
9.91304,2.99696,0
9.91188,2.99049,0
