Time,Pos_Z,Output_Z
9.76671,-5.85177,-1.4823
9.78338,-5.83757,-1.62434
9.8,-5.83328,-1.66715
9.8167,-5.82548,-1.74519
9.83338,-5.81881,-1.81187
9.85004,-5.81341,-1.86585
9.86671,-5.80931,-1.90694
9.88337,-5.80582,-1.94184
9.9,-5.80534,-1.94664
9.9167,-5.80638,-1.93618
9.93337,-5.80885,-1.9115
9.95003,-5.81268,-1.87315
9.9667,-5.81783,-1.82166
9.98337,-5.82417,-1.75828
9.99999,-5.83166,-1.68344
10.0167,-5.8401,-1.59901
10.0334,-5.84939,-1.50607
10.05,-5.85941,-1.40594
10.0667,-5.86995,-1.30054
10.0834,-5.88088,-1.19125
10.1,-5.89198,-1.08017
10.1167,-5.90313,-0.968738
10.1334,-5.91414,-0.858564
10.15,-5.93008,-0.699201
10.1667,-5.9401,-0.599008
10.1834,-5.94948,-0.505161
10.2,-5.9581,-0.418973
10.2167,-5.96588,-0.341239
10.2333,-5.97272,-0.272751
10.25,-5.97855,-0.214458
10.2667,-5.98331,-0.166883
10.2834,-5.9869,-0.13104
10.3,-5.98931,-0.106874
10.3168,-5.99051,-0.0948668
10.3334,-5.99045,-0.0954866
10.35,-5.98805,-0.119543
10.3667,-5.9849,-0.150971
10.3834,-5.9806,-0.19403
10.4,-5.97513,-0.248661
10.4167,-5.96864,-0.313582
10.4334,-5.96118,-0.388169
10.45,-5.95282,-0.471821
10.4667,-5.94369,-0.56314
10.4834,-5.93388,-0.66123
10.5,-5.92357,-0.764289
10.5167,-5.91289,-0.871134
10.5334,-5.90197,-0.980296
10.55,-5.891,-1.08998
10.5667,-5.88014,-1.19861
10.5834,-5.86957,-1.30435
10.6,-5.85944,-1.40561
10.6167,-5.84547,-1.54529
10.6334,-5.83719,-1.6281
10.65,-5.82992,-1.70083
10.6667,-5.82376,-1.76243
10.6834,-5.81883,-1.81175
10.7,-5.81512,-1.84883
10.7167,-5.81271,-1.87291
10.7334,-5.8117,-1.88298
10.75,-5.81209,-1.87907
10.7667,-5.81392,-1.86078
10.7834,-5.81709,-1.82914
10.8,-5.82156,-1.78439
10.8167,-5.83059,-1.69415
10.8334,-5.83794,-1.62062
10.85,-5.84625,-1.53745
10.8667,-5.85536,-1.44641
10.8834,-5.86514,-1.34857
10.9,-5.87541,-1.24588
10.9167,-5.88603,-1.13969
10.9334,-5.89684,-1.03164
10.95,-5.90764,-0.923557
10.9667,-5.91831,-0.816908
10.9834,-5.92866,-0.713391
11,-5.93856,-0.614419
11.0167,-5.94785,-0.521502
11.0334,-5.96041,-0.395937
11.05,-5.96771,-0.322876
11.0667,-5.97409,-0.259147
11.0834,-5.97942,-0.20575
11.1,-5.98374,-0.162635
11.1167,-5.98697,-0.130315
11.1334,-5.98905,-0.109477
11.15,-5.98998,-0.100193
11.1667,-5.98968,-0.103168
11.1834,-5.9882,-0.118027
11.2,-5.98553,-0.144739
11.2167,-5.98168,-0.183163
11.2334,-5.97388,-0.261183
11.25,-5.96739,-0.326095
11.2667,-5.95998,-0.400171
11.2834,-5.95172,-0.482817
11.3,-5.94275,-0.572457
11.3167,-5.93317,-0.668297
11.3334,-5.92311,-0.768905
11.35,-5.91273,-0.872722
11.3667,-5.90215,-0.97847
11.3834,-5.89157,-1.08431
11.4,-5.88112,-1.18879
11.4167,-5.87097,-1.29025
11.4334,-5.8613,-1.38702
11.45,-5.85226,-1.47743
11.4667,-5.84019,-1.59809
11.4834,-5.83337,-1.66631
11.5,-5.82763,-1.72367
11.5167,-5.82309,-1.76914
11.5334,-5.81981,-1.80187
11.55,-5.81779,-1.82208
11.5667,-5.8171,-1.82902
11.5834,-5.81771,-1.82292
11.6,-5.81964,-1.80361
11.6167,-5.82289,-1.7711
11.6334,-5.82736,-1.72637
11.65,-5.83303,-1.66965
11.6667,-5.83974,-1.60259
11.6834,-5.84739,-1.52611
11.7,-5.85587,-1.44131
11.7167,-5.8698,-1.30196
11.7334,-5.8797,-1.20296
11.75,-5.88989,-1.10107
11.7667,-5.90024,-0.997643
11.7834,-5.91056,-0.894446
11.8,-5.92075,-0.792522
11.8167,-5.93067,-0.693302
11.8334,-5.94017,-0.598307
11.85,-5.9491,-0.508981
11.8667,-5.95736,-0.426431
11.8834,-5.96483,-0.351701
11.9,-5.97141,-0.285907
11.9167,-5.97946,-0.205364
11.9334,-5.9835,-0.164962
11.95,-5.98645,-0.135465
11.9667,-5.98824,-0.11764
11.9834,-5.98889,-0.111146
12,-5.98839,-0.116119
12.0167,-5.98672,-0.132756
12.0334,-5.98394,-0.160646
12.05,-5.98,-0.199962
12.0667,-5.97503,-0.249734
12.0834,-5.96905,-0.309539
12.1,-5.96212,-0.378828
12.1167,-5.95436,-0.456371
12.1334,-5.94137,-0.586348
12.15,-5.93199,-0.680122
12.1667,-5.92217,-0.77827
12.1834,-5.91205,-0.879464
12.2,-5.90175,-0.982523
12.2167,-5.89139,-1.08611
12.2334,-5.88116,-1.18844
12.25,-5.87124,-1.28759
12.2667,-5.86182,-1.38179
12.2834,-5.85305,-1.46954
12.3,-5.84508,-1.54922
12.3167,-5.83803,-1.61971
12.3334,-5.83205,-1.67952
12.35,-5.8272,-1.72801
12.3667,-5.82357,-1.76431
12.3834,-5.82057,-1.79432
12.4,-5.8202,-1.79801
12.4167,-5.82117,-1.78826
12.4334,-5.82344,-1.76561
12.45,-5.827,-1.73
12.4667,-5.83171,-1.68291
12.4834,-5.83751,-1.62488
12.5,-5.84434,-1.5566
12.5167,-5.85205,-1.47953
12.5334,-5.86055,-1.3945
12.55,-5.86966,-1.30343
12.5667,-5.87924,-1.20758
12.5834,-5.89421,-1.05791
12.6,-5.90434,-0.956631
12.6167,-5.91441,-0.85587
12.6334,-5.92427,-0.757313
12.65,-5.93378,-0.662231
12.6667,-5.94284,-0.571604
12.6834,-5.95135,-0.486479
12.7,-5.95917,-0.408316
12.7167,-5.9662,-0.337973
12.7334,-5.97234,-0.276589
12.75,-5.97754,-0.224595
12.7667,-5.98173,-0.1827
12.7834,-5.98598,-0.140243
12.8,-5.98743,-0.12569
12.8167,-5.98773,-0.122728
12.8334,-5.9869,-0.131049
12.85,-5.9849,-0.150995
12.8667,-5.98184,-0.181594
12.8834,-5.97773,-0.222716
12.9,-5.97258,-0.274177
12.9167,-5.96649,-0.335054
12.9334,-5.95949,-0.405102
12.95,-5.95171,-0.482917
12.9667,-5.94324,-0.567622
12.9834,-5.93418,-0.658197
13,-5.92468,-0.75316
13.0167,-5.90988,-0.901175
13.0334,-5.89987,-1.0013
13.05,-5.88991,-1.10093
13.0667,-5.88014,-1.1986
13.0834,-5.87073,-1.2927
13.1,-5.86181,-1.38186
13.1167,-5.85355,-1.46446
13.1334,-5.84611,-1.53888
13.15,-5.83959,-1.60408
13.1667,-5.8341,-1.65896
13.1834,-5.82976,-1.70241
13.2,-5.8266,-1.73399
13.2167,-5.82472,-1.75282
13.2334,-5.82423,-1.75771
13.25,-5.82553,-1.74471
13.2667,-5.82804,-1.71958
13.2834,-5.83175,-1.68255
13.3,-5.8366,-1.63401
13.3167,-5.84249,-1.57511
13.3334,-5.84935,-1.5065
13.35,-5.85701,-1.42987
13.3667,-5.86538,-1.34622
13.3834,-5.87433,-1.25672
13.4,-5.88369,-1.1631
13.4167,-5.89335,-1.06652
13.4334,-5.90312,-0.968814
13.45,-5.91288,-0.871201
13.4667,-5.92249,-0.775146
13.4834,-5.9363,-0.637031
13.5,-5.94492,-0.550756
13.5167,-5.95296,-0.470428
13.5334,-5.96028,-0.397239
13.55,-5.96682,-0.331841
13.5667,-5.97252,-0.274811
13.5834,-5.9773,-0.227017
13.6,-5.98111,-0.188942
13.6167,-5.98385,-0.16149
13.6334,-5.98554,-0.144591
13.65,-5.98613,-0.138669
13.6667,-5.98559,-0.144067
13.6834,-5.98272,-0.17283
13.7,-5.97943,-0.205665
13.7167,-5.97513,-0.248685
13.7334,-5.96982,-0.301766
13.75,-5.96363,-0.363708
13.7667,-5.9566,-0.433979
13.7834,-5.94882,-0.511832
13.8,-5.94041,-0.595856
