Counter,Norm,X,Y,Z
0,0.841474,6.18529,1.93296,-0.577779
0,0.564675,6.17928,1.93757,-0.579394
0,0.666958,6.17327,1.94237,-0.580775
0,0.460239,6.16723,1.94729,-0.581652
0,0.728155,6.16117,1.95233,-0.582026
0,0.975271,6.15505,1.95744,-0.582057
0,0.678887,6.14889,1.96264,-0.581711
0,1.02684,6.14274,1.96796,-0.581154
0,0.871962,6.13657,1.97344,-0.580484
0,0.800161,6.13041,1.97903,-0.579584
0,0.945165,6.12423,1.98474,-0.57845
0,0.733481,6.11497,1.99362,-0.576177
0,0.619886,6.10897,1.99977,-0.574791
0,0.758641,6.10305,2.00612,-0.573445
0,1.21177,6.09707,2.01259,-0.571785
0,0.708181,6.09095,2.01914,-0.569645
0,0.814765,6.08473,2.02578,-0.566958
0,0.733901,6.07843,2.03244,-0.563907
0,0.381113,6.0722,2.03918,-0.56088
0,0.641867,6.06593,2.046,-0.55808
0,0.802741,6.05969,2.05288,-0.55558
0,0.613783,6.05336,2.0598,-0.553301
0,0.83401,6.04704,2.06678,-0.551173
0,0.767547,6.04068,2.07383,-0.549125
0,1.03426,6.03423,2.08089,-0.546949
0,0.636767,6.0244,2.09163,-0.542778
0,0.596417,6.01782,2.09888,-0.539228
0,0.398449,6.01119,2.10628,-0.53518
0,1.05345,6.0045,2.11377,-0.530928
0,0.898414,5.99765,2.1213,-0.526731
0,0.929137,5.99062,2.12879,-0.522719
0,0.8477,5.98362,2.13627,-0.518773
0,0.471906,5.97664,2.14366,-0.514601
0,0.597746,5.96959,2.15095,-0.510009
0,0.828144,5.96255,2.15814,-0.505314
0,1.01041,5.9555,2.16528,-0.500822
0,0.825912,5.94862,2.17236,-0.496178
0,0.716678,5.94191,2.17943,-0.491196
0,0.759368,5.93215,2.18994,-0.482615
0,0.490211,5.9256,2.19689,-0.47634
0,0.747305,5.91914,2.20369,-0.470074
0,0.369345,5.91265,2.21044,-0.463757
0,0.824165,5.9063,2.2172,-0.45699
0,0.934391,5.90017,2.22389,-0.449657
0,0.916786,5.89437,2.2305,-0.44198
0,0.864033,5.88881,2.23698,-0.434274
0,0.787662,5.88342,2.24329,-0.426252
0,0.872711,5.87821,2.24947,-0.41815
0,0.699685,5.87315,2.25555,-0.410291
0,0.826195,5.86828,2.26149,-0.402444
0,0.550785,5.86361,2.26737,-0.394853
0,0.940723,5.85714,2.27587,-0.384473
0,0.704657,5.85303,2.28149,-0.378525
0,0.879328,5.84894,2.28704,-0.373067
0,0.693504,5.84487,2.2925,-0.367856
0,0.604901,5.84097,2.29797,-0.362536
0,0.641602,5.8373,2.3034,-0.356898
0,0.605665,5.83387,2.30883,-0.351418
0,0.653414,5.83066,2.31424,-0.346065
0,0.685718,5.82745,2.31965,-0.340649
0,1.06047,5.82426,2.32506,-0.33519
0,0.672137,5.82106,2.3305,-0.329696
0,0.58732,5.81791,2.33595,-0.324318
0,0.592657,5.81493,2.34145,-0.319183
0,1.0778,5.81067,2.34988,-0.311786
0,0.930762,5.80792,2.35557,-0.30666
0,0.842154,5.80527,2.3612,-0.301476
0,0.792155,5.80271,2.36672,-0.29629
1,0.342749,5.80032,2.37204,-0.291106
1,0.475401,5.79811,2.37723,-0.285855
1,0.786643,5.79602,2.38241,-0.280524
1,0.800247,5.7939,2.38766,-0.274949
1,0.972374,5.79171,2.39284,-0.269278
1,0.640162,5.78935,2.39803,-0.263973
1,0.656309,5.78691,2.40314,-0.259309
1,0.651877,5.7845,2.40824,-0.25538
1,1.07946,5.78228,2.4133,-0.251903
1,0.687923,5.78012,2.41831,-0.248571
1,0.780061,5.77705,2.42563,-0.243762
1,0.789239,5.77504,2.43042,-0.240726
1,1.07586,5.77301,2.43511,-0.237683
1,1.23759,5.77092,2.43981,-0.234716
1,0.580434,5.76875,2.44442,-0.23183
1,0.955914,5.76648,2.44897,-0.229054
1,0.833031,5.76421,2.45357,-0.226502
1,0.586974,5.76211,2.45811,-0.224083
1,0.822942,5.76013,2.46271,-0.222147
1,0.883853,5.75829,2.46741,-0.220331
1,1.08622,5.75644,2.47225,-0.218434
1,0.979416,5.75455,2.47719,-0.216406
1,1.24489,5.75248,2.48218,-0.214323
1,0.534488,5.74925,2.48974,-0.211616
1,0.637446,5.74701,2.49482,-0.210329
1,0.679283,5.74468,2.50004,-0.209138
1,0.979269,5.74232,2.50526,-0.207688
1,0.762793,5.74,2.51048,-0.206085
1,0.978748,5.73767,2.51565,-0.204359
1,1.0229,5.73542,2.52095,-0.202524
1,0.965447,5.73312,2.52621,-0.200954
1,0.702151,5.73076,2.53155,-0.199636
1,0.843756,5.7282,2.5368,-0.198936
1,0.934479,5.72546,2.54178,-0.198731
1,1.37685,5.72261,2.54662,-0.19903
1,0.500963,5.71961,2.55129,-0.199833
1,1.30646,5.71475,2.55806,-0.201889
1,0.841655,5.71123,2.5624,-0.203607
1,0.843571,5.70754,2.56656,-0.205161
1,0.757534,5.70376,2.57053,-0.206598
1,1.08625,5.69986,2.57431,-0.208197
1,1.11316,5.6959,2.57785,-0.210042
1,0.577797,5.69182,2.58123,-0.211795
1,0.52239,5.6875,2.58444,-0.21325
1,0.635381,5.6829,2.58747,-0.214804
1,1.36734,5.67818,2.59032,-0.216719
1,0.68087,5.67339,2.59299,-0.218822
1,1.052,5.66857,2.59551,-0.22084
1,1.18853,5.6637,2.59781,-0.222605
1,1.17664,5.65606,2.60121,-0.224287
1,1.08776,5.65068,2.60341,-0.225168
1,0.781581,5.64519,2.60547,-0.226183
1,0.901372,5.63965,2.60735,-0.227108
1,0.660565,5.63413,2.60903,-0.2279
1,0.859952,5.62861,2.6106,-0.228648
1,1.06018,5.62293,2.6121,-0.229751
1,0.9631,5.61701,2.61348,-0.231161
1,1.05074,5.61091,2.61475,-0.232667
1,1.26552,5.60465,2.61588,-0.234085
1,1.00259,5.59826,2.61691,-0.235263
1,0.962509,5.59184,2.61785,-0.236108
1,0.88324,5.58541,2.61875,-0.236542
1,0.82979,5.57566,2.62007,-0.237271
1,0.830466,5.56902,2.62088,-0.238456
1,0.675428,5.56221,2.62172,-0.240223
1,1.28712,5.55513,2.62251,-0.242337
1,1.23177,5.54772,2.62328,-0.244865
1,0.830176,5.53995,2.62402,-0.247915
1,1.19273,5.53196,2.62474,-0.251073
1,0.559684,5.52382,2.6255,-0.254543
1,1.12589,5.51569,2.62627,-0.258163
1,0.745822,5.50748,2.62708,-0.261521
1,1.17867,5.49926,2.62795,-0.264589
1,1.19879,5.49084,2.6289,-0.267493
1,0.883095,5.4822,2.62994,-0.27002
1,0.930305,5.46883,2.63164,-0.273018
1,1.1423,5.45973,2.6329,-0.274459
1,0.946142,5.45051,2.63419,-0.275389
1,1.11582,5.44118,2.63556,-0.275983
1,0.885004,5.43168,2.63702,-0.276785
1,1.05462,5.42205,2.63861,-0.278095
1,0.661215,5.41237,2.64036,-0.2796
1,1.06775,5.40256,2.64229,-0.281246
1,0.586215,5.39261,2.64438,-0.282936
1,0.837202,5.38249,2.64662,-0.284502
1,1.02365,5.37217,2.64896,-0.285834
1,1.00681,5.36178,2.65144,-0.287142
1,1.14742,5.35145,2.65415,-0.288428
1,0.890144,5.33621,2.65872,-0.290604
1,0.728139,5.32609,2.66216,-0.29276
1,1.12164,5.31607,2.66597,-0.295202
1,1.03902,5.30605,2.67012,-0.297798
1,0.967082,5.29595,2.67456,-0.300355
1,1.0845,5.28589,2.67918,-0.302399
1,1.38585,5.27584,2.68391,-0.303921
1,0.513717,5.26585,2.689,-0.305525
1,0.924103,5.25594,2.69432,-0.30741
1,1.00391,5.24622,2.69996,-0.309373
1,1.29898,5.23666,2.70605,-0.311309
1,1.16944,5.22735,2.71261,-0.313097
1,1.13559,5.2182,2.71965,-0.31467
1,0.563562,5.20489,2.73107,-0.316277
1,0.880988,5.19625,2.7392,-0.316759
1,0.97492,5.18761,2.74779,-0.317204
1,0.617592,5.17895,2.75684,-0.3177
1,0.988934,5.1704,2.76638,-0.318277
1,1.03568,5.16192,2.77639,-0.319008
1,1.16881,5.15348,2.78689,-0.319772
1,1.06936,5.14519,2.79801,-0.320754
1,0.874664,5.13699,2.80962,-0.321586
1,0.711659,5.12894,2.82165,-0.322034
1,1.05428,5.12118,2.83413,-0.322182
1,1.24679,5.11353,2.84702,-0.322312
1,1.32459,5.10602,2.86028,-0.322507
1,1.40551,5.09455,2.88081,-0.322694
1,0.48334,5.08658,2.89496,-0.322906
1,0.963142,5.07862,2.90953,-0.323118
1,1.02479,5.07067,2.9244,-0.323115
1,1.17088,5.06277,2.93964,-0.322623
1,0.805494,5.05487,2.95513,-0.321707
1,1.17584,5.04695,2.9709,-0.32057
1,0.733174,5.03902,2.98686,-0.319139
1,1.1562,5.03111,3.00293,-0.317437
1,0.689887,5.02302,3.01911,-0.315452
1,1.13818,5.01492,3.03529,-0.313588
1,0.470313,5.00661,3.05154,-0.312405
1,0.745633,4.99822,3.06788,-0.312029
1,1.14657,4.98587,3.09233,-0.312356
1,1.22882,4.97767,3.10868,-0.312907
1,0.999975,4.9695,3.12488,-0.3137
1,0.359161,4.96128,3.14096,-0.314954
1,0.888431,4.95301,3.15686,-0.316413
1,0.614981,4.94473,3.17272,-0.317676
1,0.96829,4.93659,3.18849,-0.318801
1,0.863395,4.92859,3.20401,-0.320268
1,0.925069,4.92079,3.21924,-0.322305
1,1.08199,4.91313,3.23412,-0.32498
1,1.22656,4.90556,3.24865,-0.328141
2,0.291892,4.89794,3.26273,-0.331516
2,0.645327,4.89036,3.27658,-0.335007
2,0.728112,4.87901,3.29699,-0.340723
2,0.890422,4.87147,3.31032,-0.344943
2,0.879119,4.86391,3.32341,-0.349237
2,0.853718,4.85629,3.33627,-0.353577
3,0.345673,4.84868,3.34889,-0.357794
3,0.853255,4.84112,3.36121,-0.361741
3,0.700018,4.83353,3.37328,-0.365553
3,0.9608,4.82599,3.38515,-0.369141
3,0.646455,4.8184,3.39685,-0.372546
3,0.745133,4.81071,3.40831,-0.375719
3,0.80091,4.80297,3.41955,-0.378645
3,1.21231,4.79519,3.43069,-0.381425
3,0.501066,4.78745,3.4417,-0.38385
3,0.744498,4.77567,3.45795,-0.386882
3,0.97702,4.76766,3.46855,-0.38903
3,0.580132,4.7595,3.47896,-0.391511
3,0.483468,4.75107,3.4891,-0.394036
3,0.611272,4.74236,3.49908,-0.396397
3,0.720449,4.73346,3.50896,-0.398483
3,0.790791,4.7244,3.51881,-0.40033
3,0.980071,4.71522,3.52857,-0.401904
3,0.766027,4.70605,3.53831,-0.403065
3,0.508908,4.69692,3.5479,-0.40364
3,0.502519,4.68772,3.55733,-0.403643
3,0.663411,4.67835,3.56661,-0.40314
3,0.696825,4.66885,3.5758,-0.402331
3,0.476387,4.6543,3.58941,-0.400454
3,0.436118,4.64455,3.59836,-0.398637
3,0.800743,4.63454,3.60706,-0.396587
3,0.617079,4.62443,3.61557,-0.394782
3,0.417532,4.61433,3.62401,-0.392967
3,0.966519,4.60426,3.63237,-0.390866
3,0.586635,4.59426,3.64068,-0.388854
3,0.869469,4.5842,3.64886,-0.38677
3,0.702411,4.57397,3.65691,-0.384322
3,0.785008,4.56374,3.66483,-0.381695
3,0.653944,4.55345,3.67261,-0.379241
4,0.232274,4.54319,3.68037,-0.3769
4,0.535617,4.53298,3.68812,-0.374802
4,0.462049,4.51767,3.69968,-0.371553
5,0.160488,4.50743,3.7073,-0.369547
5,0.87303,4.49725,3.71483,-0.367539
5,0.906152,4.48716,3.72232,-0.365664
5,0.911789,4.47709,3.72973,-0.364285
5,0.646787,4.4671,3.73704,-0.3634
5,0.811966,4.45708,3.74425,-0.362404
5,0.894163,4.44696,3.75133,-0.361153
5,0.77945,4.43682,3.75831,-0.360063
6,0.347221,4.42661,3.76522,-0.359043
6,0.592887,4.41634,3.77205,-0.357826
6,0.696806,4.40604,3.77881,-0.356607
6,1.05344,4.3957,3.78528,-0.355504
6,0.906368,4.38019,3.79464,-0.354172
6,0.513719,4.36995,3.80071,-0.353103
6,0.557018,4.35971,3.80667,-0.351752
7,0.210021,4.34944,3.81254,-0.350107
7,0.590626,4.33909,3.81827,-0.348279
7,0.568411,4.32866,3.82387,-0.346209
7,0.673935,4.31806,3.82913,-0.343826
7,0.355692,4.30731,3.83413,-0.341479
8,0.262118,4.29645,3.83884,-0.339387
8,0.857366,4.28551,3.84327,-0.337622
8,0.683048,4.27452,3.84746,-0.336469
8,0.58181,4.26345,3.8514,-0.335899
8,0.611795,4.25226,3.85507,-0.335315
8,0.617899,4.23513,3.86011,-0.333902
8,0.632523,4.22348,3.86304,-0.332458
8,0.543207,4.21176,3.8657,-0.330862
9,0.340594,4.20001,3.86805,-0.329359
10,0.190281,4.18821,3.87012,-0.327804
10,0.606501,4.17636,3.87197,-0.326146
11,0.299098,4.16453,3.87353,-0.324677
11,0.49104,4.15266,3.8748,-0.323195
11,0.642912,4.14081,3.87573,-0.32139
11,0.633486,4.12883,3.87624,-0.319244
11,0.645313,4.11667,3.87646,-0.317013
12,0.294708,4.10445,3.87646,-0.314866
12,0.354459,4.0921,3.87625,-0.312696
12,0.541883,4.07365,3.87559,-0.309014
12,0.47634,4.06167,3.87489,-0.306294
13,0.324751,4.04994,3.87398,-0.3033
13,0.658834,4.03849,3.87281,-0.299935
13,0.612729,4.02704,3.87147,-0.296487
13,0.605982,4.01557,3.87007,-0.293147
13,0.550121,4.00403,3.86854,-0.289922
13,0.627092,3.99256,3.86702,-0.286549
13,0.845572,3.98118,3.86542,-0.283066
13,0.913389,3.96995,3.8638,-0.279636
13,0.488565,3.9589,3.86214,-0.27648
13,0.804743,3.94807,3.86038,-0.273488
13,0.554232,3.93745,3.85875,-0.270499
14,0.0905115,3.92171,3.85653,-0.266022
14,0.650199,3.91132,3.8554,-0.263261
14,0.485278,3.90088,3.85447,-0.260671
14,0.909069,3.89054,3.85371,-0.258243
14,0.752915,3.88039,3.85317,-0.255901
14,0.479364,3.87046,3.85275,-0.253547
14,0.738835,3.86073,3.8526,-0.251273
14,0.502625,3.8512,3.85276,-0.249516
14,0.747866,3.84189,3.85328,-0.247973
14,0.370676,3.83279,3.85418,-0.246368
14,0.770848,3.82385,3.85536,-0.244609
14,0.890939,3.81503,3.85682,-0.242815
14,0.651325,3.80623,3.85846,-0.240937
14,0.705865,3.79313,3.86126,-0.237812
14,0.761796,3.78454,3.86344,-0.235633
14,0.848661,3.7761,3.86599,-0.233326
14,0.652002,3.76778,3.86881,-0.231011
14,0.492566,3.75958,3.87198,-0.228907
14,0.474218,3.75146,3.87536,-0.227102
14,1.05754,3.74355,3.87895,-0.22581
14,0.392091,3.73581,3.88256,-0.224975
14,0.451767,3.72827,3.88626,-0.224321
14,0.79803,3.72094,3.89008,-0.223775
14,0.572967,3.71379,3.89395,-0.223321
14,0.913629,3.70673,3.89795,-0.222893
14,0.466749,3.69967,3.90213,-0.222347
14,0.565313,3.68932,3.90869,-0.221366
14,0.358897,3.68256,3.91317,-0.220766
14,1.13054,3.67591,3.91774,-0.220274
14,1.00663,3.66934,3.92232,-0.220236
14,0.730841,3.66288,3.927,-0.220827
14,0.730794,3.65655,3.93176,-0.221914
14,0.921651,3.65032,3.93664,-0.223084
14,0.367645,3.64409,3.94167,-0.224241
14,0.722356,3.63797,3.94683,-0.225191
14,0.635688,3.63178,3.95197,-0.226059
14,0.78297,3.62576,3.95726,-0.22687
14,0.735057,3.61998,3.96273,-0.227699
14,0.939651,3.61428,3.96846,-0.228968
15,0.327519,3.6059,3.97743,-0.231312
15,0.652678,3.60039,3.98371,-0.232991
15,0.976562,3.59483,3.99023,-0.23469
15,0.996463,3.58917,3.99696,-0.236221
15,0.789516,3.58342,4.00385,-0.237556
15,0.544928,3.57775,4.01096,-0.239167
15,0.877693,3.57223,4.01833,-0.241369
15,0.563865,3.56674,4.02597,-0.243723
15,0.656682,3.56131,4.03388,-0.246132
15,0.691647,3.55591,4.04212,-0.248702
15,0.377987,3.55068,4.05061,-0.251226
15,0.608115,3.54565,4.05929,-0.253723
15,0.924712,3.54076,4.06813,-0.256415
15,0.479565,3.53356,4.08166,-0.26087
15,0.541225,3.52886,4.09094,-0.263866
15,0.792746,3.52425,4.10037,-0.266815
15,0.531259,3.51986,4.10998,-0.269781
15,0.879,3.51554,4.11969,-0.272789
15,0.94236,3.51111,4.12938,-0.275595
15,0.361827,3.50659,4.13906,-0.27805
15,0.839473,3.50211,4.14873,-0.28041
15,0.597756,3.49772,4.15846,-0.282662
15,0.620772,3.49353,4.16825,-0.284616
15,0.732422,3.48944,4.17793,-0.286428
15,0.64389,3.48541,4.18752,-0.287995
15,0.928566,3.48144,4.19694,-0.289177
15,0.62737,3.47525,4.21071,-0.290875
15,0.56819,3.47108,4.21965,-0.292356
15,0.902117,3.4668,4.22849,-0.29419
15,0.749886,3.46244,4.23717,-0.296185
15,0.62819,3.4581,4.2456,-0.297932
15,0.808791,3.45387,4.25376,-0.299588
15,0.562544,3.44965,4.26161,-0.301227
15,0.69125,3.4455,4.26906,-0.302797
15,0.405159,3.44135,4.2761,-0.304593
15,0.537455,3.43709,4.28276,-0.306596
15,0.638472,3.43276,4.28906,-0.308767
15,0.354505,3.42832,4.29498,-0.31137
15,0.573405,3.42379,4.30061,-0.314295
15,0.506502,3.41918,4.3059,-0.317361
15,0.848163,3.41224,4.3131,-0.322695
15,0.867478,3.40749,4.31724,-0.326282
15,0.60647,3.40283,4.32109,-0.329634
15,0.472517,3.39815,4.32461,-0.333026
15,0.435885,3.39348,4.32783,-0.336519
15,0.817623,3.38855,4.33072,-0.33968
15,1.05575,3.38339,4.3333,-0.342553
16,0.190333,3.37825,4.33565,-0.345245
16,0.617193,3.37313,4.33766,-0.34758
16,0.921466,3.36808,4.33945,-0.349981
16,0.488095,3.36319,4.34106,-0.352642
16,0.850441,3.35835,4.34246,-0.355316
16,0.546103,3.35106,4.34437,-0.359568
16,0.622767,3.34622,4.3454,-0.362616
16,0.560338,3.34145,4.34646,-0.365612
16,0.49426,3.33676,4.34752,-0.368503
16,0.534603,3.33202,4.34852,-0.371181
16,0.68485,3.32727,4.34959,-0.373609
16,0.574165,3.32259,4.35063,-0.375692
16,0.923321,3.31799,4.35175,-0.377774
16,0.615006,3.31347,4.35284,-0.379868
16,1.22208,3.30897,4.35397,-0.381704
16,0.815935,3.30442,4.35519,-0.383155
16,0.732692,3.29986,4.35665,-0.384354
16,0.939579,3.29531,4.35819,-0.385576
16,0.546219,3.28857,4.36103,-0.387735
16,0.896856,3.28405,4.36322,-0.389005
16,0.503716,3.27943,4.36565,-0.389894
16,1.22528,3.27478,4.36827,-0.390265
16,1.04553,3.27023,4.37105,-0.390184
16,0.501522,3.2658,4.37397,-0.38962
16,0.814761,3.26138,4.37708,-0.388659
16,0.457515,3.25685,4.38028,-0.387558
16,0.47696,3.25218,4.38358,-0.386491
16,0.924032,3.24726,4.38702,-0.385812
16,1.01499,3.24236,4.39068,-0.385762
16,0.995033,3.23744,4.39456,-0.386252
16,0.825603,3.23257,4.39875,-0.386957
16,0.897913,3.22499,4.40544,-0.387921
16,0.740125,3.21966,4.41009,-0.388346
16,1.14588,3.21427,4.41495,-0.388463
16,1.29594,3.20886,4.4199,-0.388451
16,0.915207,3.20351,4.42496,-0.38878
16,0.92898,3.19817,4.43023,-0.389565
16,0.893593,3.19275,4.43556,-0.390655
16,0.914949,3.1873,4.44101,-0.391712
16,0.804599,3.18167,4.44644,-0.392514
16,0.894989,3.17597,4.45211,-0.393266
16,0.81283,3.17022,4.45802,-0.393832
16,0.678981,3.16439,4.46424,-0.394057
16,0.733924,3.15856,4.47073,-0.393904
16,0.76703,3.14994,4.48083,-0.392742
16,0.975969,3.14436,4.48778,-0.391245
16,0.54888,3.13896,4.49483,-0.389292
16,0.652114,3.1336,4.502,-0.3871
16,0.786012,3.12828,4.50943,-0.384795
16,0.743188,3.12299,4.51713,-0.382519
16,1.22629,3.11778,4.5251,-0.380205
17,0.329076,3.11264,4.53336,-0.378166
17,0.552436,3.10765,4.54188,-0.376501
17,0.899732,3.10275,4.55064,-0.375124
17,0.880461,3.09783,4.5596,-0.374076
17,1.03626,3.09288,4.56878,-0.373412
17,0.965792,3.08791,4.57821,-0.372623
17,1.21556,3.08059,4.59282,-0.370632
17,0.762032,3.07586,4.60286,-0.368649
17,0.944539,3.07122,4.61313,-0.366452
17,0.729072,3.06652,4.62358,-0.364221
17,0.827878,3.06177,4.63423,-0.361701
17,0.869289,3.05697,4.64505,-0.358691
17,0.519152,3.05223,4.65612,-0.355344
17,0.71399,3.04759,4.66739,-0.351728
17,0.764033,3.04291,4.67882,-0.347766
17,0.84222,3.03814,4.69041,-0.343967
17,0.609496,3.03325,4.7022,-0.340722
17,1.10131,3.02824,4.7142,-0.33793
17,0.628973,3.02311,4.72631,-0.3352
17,0.7861,3.01518,4.74474,-0.330603
17,0.628722,3.00981,4.75724,-0.327074
17,0.722033,3.0044,4.76989,-0.323426
17,0.90276,2.99897,4.7827,-0.32001
17,0.723475,2.99356,4.7956,-0.317154
17,0.551426,2.98822,4.8086,-0.315061
17,0.675896,2.98284,4.82178,-0.313457
17,0.874036,2.97736,4.83507,-0.312042
17,0.937511,2.97181,4.84852,-0.311095
17,0.814403,2.96628,4.86205,-0.310608
17,0.481224,2.96065,4.87566,-0.310421
17,0.489749,2.95496,4.88931,-0.310774
17,0.973181,2.94937,4.90293,-0.311667
17,0.78048,2.94117,4.92329,-0.313502
17,1.16962,2.93575,4.93667,-0.314849
17,0.897487,2.9303,4.94999,-0.316062
17,0.464497,2.92483,4.9632,-0.317532
17,0.415931,2.91935,4.97644,-0.319219
18,0.286505,2.91405,4.98973,-0.321012
18,1.03828,2.9089,5.00296,-0.32297
19,0.322097,2.90393,5.01611,-0.324764
19,0.56584,2.89905,5.02914,-0.326268
19,0.430107,2.89393,5.04183,-0.327605
19,0.750021,2.88877,5.05426,-0.328711
19,0.686631,2.88362,5.0666,-0.32932
20,0.275487,2.87849,5.07888,-0.329579
20,0.830428,2.87084,5.09717,-0.329916
20,0.859328,2.86583,5.10929,-0.330059
20,0.933569,2.86091,5.12134,-0.33017
20,0.578031,2.85591,5.1331,-0.330152
20,0.391981,2.85103,5.14481,-0.329773
20,0.527148,2.84624,5.15649,-0.3289
20,0.971897,2.84152,5.16808,-0.327618
20,0.814829,2.83695,5.17961,-0.326114
20,0.377922,2.83237,5.19098,-0.324336
20,0.500768,2.82778,5.20222,-0.322248
20,0.544565,2.82328,5.21341,-0.320225
21,0.298283,2.81871,5.22448,-0.318705
21,0.862383,2.81417,5.23547,-0.317521
21,0.658091,2.80759,5.25187,-0.315423
21,0.41461,2.80342,5.26274,-0.313672
21,0.424037,2.7995,5.27363,-0.311774
21,0.559808,2.79577,5.28455,-0.309589
21,0.655472,2.79206,5.29542,-0.307226
21,0.458493,2.7883,5.30613,-0.304948
21,0.592982,2.7845,5.31671,-0.303018
21,0.522595,2.78081,5.32726,-0.301167
22,0.334225,2.77736,5.33779,-0.29919
22,0.964294,2.77397,5.34828,-0.297436
22,0.872643,2.77063,5.35868,-0.296052
22,0.512509,2.76729,5.36901,-0.295123
22,0.852782,2.76396,5.37917,-0.29473
22,0.922539,2.75872,5.3941,-0.294949
22,0.645368,2.75554,5.40394,-0.294994
22,0.473588,2.75253,5.41371,-0.294746
22,0.903492,2.74963,5.42339,-0.294175
22,0.464234,2.74668,5.43298,-0.293487
22,0.612674,2.74381,5.44243,-0.29301
22,1.04265,2.74095,5.45185,-0.292641
22,0.380263,2.73826,5.46117,-0.292335
22,0.823376,2.73585,5.47028,-0.292352
22,0.533477,2.73378,5.47929,-0.292354
23,0.348631,2.73199,5.48813,-0.292048
23,0.787937,2.73033,5.49683,-0.291193
23,0.765854,2.72879,5.50541,-0.289891
24,0.314286,2.72686,5.51812,-0.287351
24,0.57333,2.72585,5.52649,-0.285369
24,0.494273,2.72506,5.53462,-0.282954
24,0.86154,2.7245,5.54251,-0.280192
24,0.920121,2.72413,5.55018,-0.277185
24,0.823362,2.72402,5.55764,-0.27391
24,0.4847,2.72418,5.565,-0.270233
24,1.26053,2.72454,5.5723,-0.266227
24,0.649449,2.72524,5.57952,-0.262208
24,0.805605,2.7261,5.58653,-0.25855
24,0.752599,2.72709,5.59323,-0.255562
24,0.854992,2.72804,5.59969,-0.253272
24,0.697602,2.7289,5.606,-0.251633
24,0.373641,2.72998,5.61517,-0.249535
24,0.40908,2.73058,5.62108,-0.248359
24,0.634118,2.73124,5.6268,-0.247165
24,0.614712,2.73187,5.63239,-0.246046
24,0.729362,2.73253,5.63767,-0.245106
24,1.00604,2.73324,5.64293,-0.244268
24,1.16542,2.73379,5.64817,-0.243309
24,0.881075,2.73413,5.65341,-0.242218
24,1.03175,2.73425,5.6586,-0.241201
24,0.768153,2.7341,5.66365,-0.240478
24,0.599108,2.73373,5.66852,-0.240096
24,0.552784,2.73296,5.67322,-0.239845
24,0.609532,2.73184,5.6777,-0.239604
24,0.86797,2.72977,5.68434,-0.239206
24,0.766638,2.72823,5.68884,-0.23932
24,1.1573,2.72659,5.69341,-0.239618
24,0.906152,2.72486,5.69801,-0.239868
24,0.969343,2.72288,5.70253,-0.23982
24,1.04754,2.72064,5.70698,-0.239255
24,0.781931,2.71783,5.71133,-0.238096
24,0.545281,2.7148,5.71557,-0.23651
24,1.03378,2.7116,5.71975,-0.234841
24,0.662316,2.70841,5.72392,-0.233235
24,0.824293,2.70515,5.72806,-0.231912
24,0.640563,2.70178,5.73223,-0.231162
24,1.23896,2.69835,5.73642,-0.230659
24,1.03145,2.69272,5.74263,-0.23122
24,0.930835,2.68876,5.74662,-0.232401
24,0.957736,2.68459,5.75047,-0.233586
24,0.656061,2.6802,5.75418,-0.234642
24,0.775015,2.67572,5.75782,-0.235935
24,1.0183,2.67112,5.7614,-0.237652
24,0.471961,2.66644,5.76496,-0.239281
24,1.28803,2.66183,5.76853,-0.240566
24,1.08831,2.65715,5.77195,-0.241775
24,1.27351,2.6525,5.77533,-0.242938
24,1.01215,2.64784,5.77871,-0.243889
24,0.67695,2.6431,5.78214,-0.244687
24,0.57183,2.63815,5.78564,-0.245587
24,0.879457,2.63039,5.7911,-0.247564
24,1.02083,2.62519,5.79478,-0.248762
24,0.644233,2.62004,5.79831,-0.24965
24,0.827225,2.61484,5.80181,-0.250257
24,0.639271,2.60962,5.80526,-0.250606
24,0.601724,2.60434,5.80873,-0.250651
24,0.908824,2.59894,5.81222,-0.250447
24,0.817983,2.59341,5.81583,-0.250196
24,0.74226,2.58776,5.81958,-0.250027
24,1.0832,2.58193,5.82355,-0.250404
24,0.969693,2.5759,5.8276,-0.251112
24,1.1643,2.56974,5.83173,-0.251668
24,1.11841,2.56351,5.83598,-0.252137
24,0.870059,2.554,5.84267,-0.253657
24,0.979172,2.54755,5.84731,-0.255234
24,0.91888,2.54102,5.8521,-0.257062
24,0.8673,2.53437,5.85698,-0.258874
24,1.01889,2.52751,5.86194,-0.260733
24,1.02149,2.52049,5.86696,-0.262696
24,0.914365,2.51339,5.87203,-0.264824
24,0.788962,2.50614,5.87718,-0.266923
24,1.00933,2.49874,5.88248,-0.268868
24,0.930242,2.4912,5.88787,-0.27067
24,0.904078,2.48357,5.89342,-0.272306
24,0.959855,2.47597,5.89907,-0.274102
24,0.933037,2.46437,5.90745,-0.277217
24,0.7244,2.45651,5.91306,-0.279547
24,0.745562,2.44853,5.91873,-0.281871
24,0.755079,2.44046,5.92446,-0.284402
24,0.759843,2.43226,5.93025,-0.287111
24,1.10898,2.42395,5.93603,-0.289814
24,0.773274,2.41547,5.94179,-0.292221
24,0.968098,2.40684,5.9475,-0.294417
24,0.518894,2.39805,5.9532,-0.296645
24,1.08322,2.38921,5.95892,-0.298585
24,0.967335,2.38029,5.96474,-0.30002
