X,Y,Z
9.99096,4.50633,0
9.98351,4.3917,0
9.88818,4.49839,0
9.95822,4.43993,0
9.96601,4.4306,0
9.97826,4.47234,0
9.93812,4.46607,0
9.99363,4.48153,0
9.95456,4.43845,0
9.8486,4.40629,0
10.0698,4.37155,0
10.0302,4.34939,0
10.0228,4.42047,0
9.9385,4.35189,0
10.0503,4.34965,0
9.9706,4.40388,0
9.98647,4.33179,0
10.0669,4.31235,0
9.95564,4.35288,0
10.0217,4.43604,0
10.0628,4.36437,0
9.95521,4.35466,0
9.95784,4.41546,0
9.96801,4.30151,0
9.96526,4.3613,0
9.9586,4.2981,0
9.93793,4.21126,0
9.90428,4.21598,0
9.86288,4.19077,0
10.0082,4.28297,0
10.0261,4.32826,0
10.0101,4.30867,0
9.99345,4.13251,0
10.0186,4.27855,0
10.0257,4.26859,0
9.98149,4.23927,0
10.0425,4.22099,0
9.98788,4.31441,0
10.0596,4.27372,0
9.9852,4.23652,0
10.0034,4.13629,0
10.1262,4.17529,0
10.0637,4.23328,0
10.0536,4.14018,0
9.93636,4.14434,0
10.0042,4.20047,0
10.0047,4.11042,0
10.0223,4.16339,0
9.96727,4.05441,0
10.0168,4.18214,0
10.0119,4.21665,0
10.0051,4.09439,0
10.0566,4.24583,0
9.9327,4.12624,0
10.0086,4.15246,0
9.98331,4.09797,0
9.99898,3.97703,0
10.0126,4.13729,0
9.86439,4.07252,0
9.96515,4.09796,0
10.0227,4.044,0
10.0207,4.0897,0
10.0946,4.14269,0
10.0379,3.9964,0
10.0174,3.94464,0
10.0375,4.00444,0
10.045,4.03344,0
9.98689,3.92843,0
9.98865,4.11049,0
9.99059,4.07552,0
10.0112,3.97352,0
10.0113,3.96671,0
9.96051,4.00732,0
9.99323,3.90287,0
9.91477,3.96172,0
9.97328,4.00658,0
9.92275,3.91047,0
10.0753,3.92214,0
10.0059,3.88202,0
9.99793,3.94724,0
9.96192,3.86585,0
9.98916,3.93264,0
10.0916,3.93156,0
10.0136,3.97731,0
10.0069,3.87606,0
9.95174,3.9516,0
10.006,3.83563,0
9.96264,3.89376,0
10.082,3.82047,0
9.99019,3.80305,0
9.96823,3.81845,0
9.92453,3.8153,0
9.9717,3.7286,0
9.92717,3.84831,0
10.0484,3.86486,0
9.97995,3.94259,0
9.92386,3.8056,0
10.0008,3.87776,0
9.99078,3.89806,0
9.90168,3.78958,0
10.0065,3.77931,0
10.0105,3.77624,0
9.92582,3.78511,0
9.95104,3.79281,0
10.0258,3.79727,0
10.1195,3.67251,0
9.99772,3.6808,0
9.89442,3.72086,0
10.0049,3.6967,0
10.0202,3.73327,0
10.0259,3.73247,0
10.0534,3.76829,0
9.95698,3.6637,0
10.0063,3.8137,0
9.92408,3.62798,0
10.1201,3.5964,0
9.96382,3.70499,0
9.91581,3.61163,0
9.99609,3.72015,0
10.015,3.65029,0
9.97777,3.71382,0
9.87458,3.71286,0
10.0708,3.60278,0
9.97365,3.6038,0
9.95362,3.65664,0
9.95281,3.60644,0
10.0695,3.64563,0
9.93926,3.64671,0
9.93481,3.56847,0
9.95906,3.61772,0
9.96711,3.56221,0
9.94288,3.5612,0
9.90994,3.64424,0
9.96656,3.5522,0
10.0646,3.55539,0
10.0479,3.52471,0
9.801,3.46076,0
10.0635,3.56891,0
9.98743,3.4795,0
10.008,3.55023,0
10.0062,3.57905,0
9.88874,3.57638,0
9.93981,3.4749,0
9.97302,3.52186,0
9.93712,3.51948,0
9.94502,3.47539,0
9.93713,3.5807,0
9.92768,3.466,0
9.96868,3.42033,0
9.97542,3.47731,0
10.0183,3.47077,0
9.95462,3.42771,0
9.90378,3.45447,0
9.99958,3.38519,0
9.92868,3.40678,0
9.99668,3.51053,0
9.99313,3.41088,0
9.95682,3.51863,0
9.93617,3.48222,0
9.90347,3.40841,0
10.0314,3.3256,0
10.0098,3.46419,0
9.94984,3.40496,0
9.99146,3.33892,0
9.95855,3.45189,0
9.96318,3.30671,0
9.87541,3.30418,0
10.0548,3.31386,0
9.92073,3.33925,0
9.99354,3.32237,0
9.89041,3.38618,0
9.95785,3.33854,0
9.95866,3.33029,0
10.0035,3.24282,0
10.0402,3.2354,0
10.0221,3.3612,0
9.95516,3.26525,0
9.98315,3.26233,0
9.96252,3.25127,0
10.0125,3.28581,0
9.94385,3.26208,0
9.87708,3.17019,0
9.91233,3.34599,0
10.0206,3.28856,0
9.91602,3.18683,0
9.97153,3.27756,0
9.975,3.19617,0
9.90183,3.22193,0
9.97091,3.27539,0
9.89537,3.15031,0
9.97432,3.22513,0
9.79416,3.20344,0
9.90376,3.13113,0
9.97191,3.09954,0
9.9871,3.17156,0
9.91253,3.16471,0
9.98417,3.08026,0
9.87154,3.24174,0
9.94195,3.14745,0
10.0532,3.10746,0
9.9376,3.17811,0
9.929,3.08649,0
9.84231,3.11586,0
9.86935,3.16476,0
9.91566,3.11487,0
9.92061,3.13964,0
9.85623,3.09558,0
9.90142,3.0936,0
9.96099,3.10992,0
9.90861,3.07891,0
9.90603,2.95476,0
9.93005,3.04966,0
9.86389,3.09248,0
9.87483,3.03557,0
9.9555,3.03079,0
9.95994,2.98931,0
9.87959,2.99692,0
9.92916,3.01549,0
9.91722,3.00379,0
9.91477,3.01819,0
9.90915,3.01839,0
9.91498,2.89964,0
9.94825,2.97514,0
9.86751,2.98103,0
9.95378,2.9761,0
9.99989,2.98194,0
9.91024,3.01286,0
9.86503,2.99099,0
9.90168,2.94398,0
9.81007,2.89133,0
9.93376,2.82051,0
9.94458,2.95937,0
9.88512,2.86202,0
9.92374,2.92744,0
9.91279,2.91091,0
9.8833,2.83209,0
9.84849,2.89777,0
9.86765,2.8058,0
9.87602,2.87007,0
9.85499,2.86642,0
9.79956,2.83433,0
9.92506,2.87546,0
9.91503,2.92213,0
9.86242,2.78467,0
9.85033,2.84698,0
9.93422,2.80935,0
9.80556,2.76606,0
9.95639,2.78567,0
9.92369,2.81226,0
9.75486,2.77971,0
9.8537,2.82977,0
9.86464,2.71763,0
9.84428,2.80155,0
9.85037,2.75946,0
9.82426,2.72917,0
9.85348,2.70795,0
9.9217,2.79267,0
9.85506,2.77098,0
9.84943,2.72836,0
9.75944,2.76946,0
9.75411,2.68347,0
9.92512,2.77447,0
