Time,Pos_Z,Output_Z
7.38328,-5.98114,-0.991481
7.39995,-5.9813,-0.991509
7.41661,-5.98146,-0.99154
7.43328,-5.98162,-0.991572
7.44995,-5.98178,-0.991605
7.46661,-5.98193,-0.991636
7.48328,-5.98209,-0.991671
7.49994,-5.98223,-0.991708
7.51661,-5.98238,-0.991747
7.53328,-5.98252,-0.991788
7.54994,-5.98266,-0.991831
7.56661,-5.9828,-0.991876
7.58327,-5.983,-0.991837
7.59994,-5.98314,-0.991881
7.61661,-5.98327,-0.991928
7.63328,-5.98339,-0.991976
7.64995,-5.98352,-0.992026
7.66661,-5.98364,-0.992078
7.68327,-5.98376,-0.992131
7.69995,-5.98388,-0.992189
7.71661,-5.98399,-0.992251
7.73327,-5.9841,-0.992313
7.74994,-5.98421,-0.992378
7.76661,-5.98431,-0.992444
7.78329,-5.98441,-0.992513
7.79994,-5.98456,-0.99252
7.81661,-5.98466,-0.992591
7.83328,-5.98476,-0.992653
7.84994,-5.98486,-0.992719
7.86661,-5.98496,-0.992786
7.88328,-5.98505,-0.992855
7.89994,-5.98514,-0.992927
7.91661,-5.98524,-0.992999
7.93328,-5.98532,-0.993072
7.94994,-5.98541,-0.993146
7.96661,-5.98552,-0.993186
7.98327,-5.98564,-0.993227
7.99994,-5.98574,-0.993273
8.01661,-5.9859,-0.993254
8.03328,-5.986,-0.993303
8.04995,-5.9861,-0.993355
8.06661,-5.98619,-0.993409
8.08327,-5.9863,-0.993445
8.09995,-5.98641,-0.993482
8.11661,-5.98651,-0.993523
8.13328,-5.98661,-0.993566
8.14995,-5.98671,-0.993612
8.16661,-5.9868,-0.99366
8.18328,-5.98689,-0.993711
8.19994,-5.98698,-0.993764
8.21661,-5.98712,-0.993758
8.23328,-5.9872,-0.993811
8.24994,-5.98729,-0.993865
8.26661,-5.98737,-0.993922
8.28328,-5.98745,-0.99398
8.29994,-5.98752,-0.994039
8.31661,-5.9876,-0.9941
8.33327,-5.98768,-0.994151
8.34994,-5.98777,-0.994192
8.36661,-5.98786,-0.994235
8.38328,-5.98795,-0.99428
8.39995,-5.98803,-0.994325
8.41661,-5.98811,-0.994374
8.43328,-5.98823,-0.994377
8.44995,-5.9883,-0.994425
8.46661,-5.98839,-0.99447
8.48328,-5.98846,-0.994517
8.49994,-5.98854,-0.994567
8.51661,-5.98861,-0.994618
8.53328,-5.98868,-0.994672
8.54995,-5.98875,-0.994727
8.56661,-5.98882,-0.994785
8.58328,-5.98888,-0.994842
8.59994,-5.98895,-0.9949
8.61661,-5.98901,-0.99496
8.63328,-5.98907,-0.99502
8.64994,-5.98916,-0.995045
8.66661,-5.98922,-0.995107
8.68328,-5.98927,-0.995173
8.69994,-5.98933,-0.995234
8.71661,-5.98939,-0.995291
8.73328,-5.98945,-0.995352
8.74994,-5.98951,-0.995412
8.76661,-5.98956,-0.995474
8.78328,-5.98961,-0.995537
8.79995,-5.98967,-0.9956
8.81661,-5.98972,-0.995666
8.83328,-5.98977,-0.995731
8.84995,-5.98982,-0.995793
8.86661,-5.98987,-0.995856
8.88328,-5.98995,-0.995888
8.89994,-5.99,-0.995951
8.91661,-5.99005,-0.996014
8.93328,-5.9901,-0.996076
8.94994,-5.99015,-0.996138
8.96661,-5.99021,-0.996175
8.98328,-5.99028,-0.996212
8.99994,-5.99035,-0.99625
9.01661,-5.99041,-0.996288
9.03327,-5.99048,-0.996326
9.04994,-5.99054,-0.996365
9.06661,-5.9906,-0.996407
9.08327,-5.99067,-0.996437
9.09994,-5.99079,-0.99641
9.11661,-5.99086,-0.996434
9.13327,-5.99093,-0.996459
9.14995,-5.991,-0.996487
9.16661,-5.99107,-0.996517
9.18328,-5.99113,-0.99655
9.19995,-5.99119,-0.996584
9.21661,-5.99126,-0.996609
9.23328,-5.99132,-0.996636
9.24995,-5.99138,-0.996666
9.26661,-5.99145,-0.996697
9.28328,-5.99151,-0.996729
9.29994,-5.99156,-0.996762
9.31661,-5.99165,-0.996762
9.33328,-5.9917,-0.9968
9.34994,-5.99175,-0.996842
9.36661,-5.9918,-0.996884
9.38328,-5.99185,-0.996926
9.39994,-5.99189,-0.996968
9.41661,-5.99194,-0.997008
9.43328,-5.99199,-0.997049
9.44994,-5.99204,-0.997089
9.46661,-5.99209,-0.997118
9.48328,-5.99215,-0.997144
9.49994,-5.99221,-0.997172
9.51661,-5.99229,-0.997165
9.53327,-5.99235,-0.997191
9.54994,-5.9924,-0.997217
